"Московская обл, г Лосино-Петровский",141150,Россия,Центральный,обл,Московская,Лосино-Петровский,UTC+3,55.8713214,38.200599
"Московская обл, г Луховицы",140500,Россия,Центральный,обл,Московская,Луховицы,UTC+3,54.9652077,39.0260266
"Московская обл, г Лыткарино",140080,Россия,Центральный,обл,Московская,Лыткарино,UTC+3,55.5778163,37.9033507
"Московская обл, г Люберцы",140000,Россия,Центральный,обл,Московская,Люберцы,UTC+3,55.7003989,37.9606238
"Московская обл, г Можайск",143200,Россия,Центральный,обл,Московская,Можайск,UTC+3,55.5069259,36.024043
"Московская обл, г Мытищи",141000,Россия,Центральный,обл,Московская,Мытищи,UTC+3,55.9105782,37.7363579
"Московская обл, г Наро-Фоминск",143300,Россия,Центральный,обл,Московская,Наро-Фоминск,UTC+3,55.386185,36.734484
"Московская обл, г Ногинск",142400,Россия,Центральный,обл,Московская,Ногинск,UTC+3,55.8686133,38.4622104
"Московская обл, г Одинцово",143000,Россия,Центральный,обл,Московская,Одинцово,UTC+3,55.6789455,37.263686
"Московская обл, г Озеры",140560,Россия,Центральный,обл,Московская,Озеры,UTC+3,54.8541006,38.5599196
"Московская обл, г Орехово-Зуево",142600,Россия,Центральный,обл,Московская,Орехово-Зуево,UTC+3,55.8151421,38.9869822
"Московская обл, г Павловский Посад",142500,Россия,Центральный,обл,Московская,Павловский Посад,UTC+3,55.7807244,38.6596983
"Московская обл, Сергиево-Посадский р-н, г Пересвет",141320,Россия,Центральный,обл,Московская,Пересвет,UTC+3,56.4158326,38.1733534
"Московская обл, г Подольск",142100,Россия,Центральный,обл,Московская,Подольск,UTC+3,55.4389322,37.5703482
"Московская обл, г Протвино",142280,Россия,Центральный,обл,Московская,Протвино,UTC+3,54.8705984,37.2182749
"Московская обл, г Пушкино",141200,Россия,Центральный,обл,Московская,Пушкино,UTC+3,56.0103638,37.8471403
"Московская обл, г Пущино",142290,Россия,Центральный,обл,Московская,Пущино,UTC+3,54.8324412,37.6210346
"Московская обл, г Раменское",140100,Россия,Центральный,обл,Московская,Раменское,UTC+3,55.5495132,38.2728914
"Московская обл, г Реутов",143960,Россия,Центральный,обл,Московская,Реутов,UTC+3,55.7582621,37.8618553
"Московская обл, г Рошаль",140730,Россия,Центральный,обл,Московская,Рошаль,UTC+3,55.6632776,39.8656147
"Московская обл, г Руза",143100,Россия,Центральный,обл,Московская,Руза,UTC+3,55.7014744,36.1959206
"Московская обл, г Сергиев Посад",141300,Россия,Центральный,обл,Московская,Сергиев Посад,UTC+3,56.3062548,38.1502661
"Московская обл, г Серпухов",142200,Россия,Центральный,обл,Московская,Серпухов,UTC+3,54.9226466,37.4033859
"Московская обл, г Солнечногорск",141503,Россия,Центральный,обл,Московская,Солнечногорск,UTC+3,56.185102,36.977631
"Московская обл, Ногинский р-н, г Старая Купавна",142450,Россия,Центральный,обл,Московская,Старая Купавна,UTC+3,55.8038532,38.1426842
"Московская обл, г Ступино",142800,Россия,Центральный,обл,Московская,Ступино,UTC+3,54.9238928,38.1186623
"Московская обл, г Талдом",141900,Россия,Центральный,обл,Московская,Талдом,UTC+3,56.7308564,37.5276003
"Московская обл, г Фрязино",141190,Россия,Центральный,обл,Московская,Фрязино,UTC+3,55.9590588,38.0410235
"Московская обл, г Химки",141402,Россия,Центральный,обл,Московская,Химки,UTC+3,55.888657,37.4303702
"Московская обл, Сергиево-Посадский р-н, г Хотьково",141370,Россия,Центральный,обл,Московская,Хотьково,UTC+3,56.2516982,37.9396017
"Московская обл, г Черноголовка",142432,Россия,Центральный,обл,Московская,Черноголовка,UTC+3,56.0100707,38.3792047
"Московская обл, г Чехов",142300,Россия,Центральный,обл,Московская,Чехов,UTC+3,55.1508011,37.4533252
"Московская обл, г Шатура",140700,Россия,Центральный,обл,Московская,Шатура,UTC+3,55.5777427,39.5445712
"Московская обл, г Щелково",141100,Россия,Центральный,обл,Московская,Щелково,UTC+3,55.9233801,37.9783707
"Московская обл, г Электрогорск",142530,Россия,Центральный,обл,Московская,Электрогорск,UTC+3,55.8780241,38.7806752
"Московская обл, г Электросталь",144000,Россия,Центральный,обл,Московская,Электросталь,UTC+3,55.7847291,38.4447045
"Московская обл, Ногинский р-н, г Электроугли",142455,Россия,Центральный,обл,Московская,Электроугли,UTC+3,55.7170877,38.2192563
"Московская обл, Дмитровский р-н, г Яхрома",141840,Россия,Центральный,обл,Московская,Яхрома,UTC+3,56.2890516,37.4831799
"Мурманская обл, г Апатиты",184200,Россия,Северо-Западный,обл,Мурманская,Апатиты,UTC+3,67.5677761,33.4067929
"Мурманская обл, г Гаджиево",184670,Россия,Северо-Западный,обл,Мурманская,Гаджиево,UTC+3,69.2491311,33.315341
"Мурманская обл, г Заозерск",184310,Россия,Северо-Западный,обл,Мурманская,Заозерск,UTC+3,69.4003584,32.4501496
"Мурманская обл, Печенгский р-н, г Заполярный",184430,Россия,Северо-Западный,обл,Мурманская,Заполярный,UTC+3,69.4132852,30.7984312
"Мурманская обл, г Кандалакша",184042,Россия,Северо-Западный,обл,Мурманская,Кандалакша,UTC+3,67.1567974,32.4143218
"Мурманская обл, г Кировск",184250,Россия,Северо-Западный,обл,Мурманская,Кировск,UTC+3,67.6150424,33.663735
"Мурманская обл, г Ковдор",184144,Россия,Северо-Западный,обл,Мурманская,Ковдор,UTC+3,67.5661417,30.4741941
"Мурманская обл, г Кола",184380,Россия,Северо-Западный,обл,Мурманская,Кола,UTC+3,68.8786028,33.0262299
"Мурманская обл, г Мончегорск",184505,Россия,Северо-Западный,обл,Мурманская,Мончегорск,UTC+3,67.9386153,32.9359719
г Мурманск,183000,Россия,Северо-Западный,обл,Мурманская,Мурманск,UTC+3,69.007721,33.0685865
"Мурманская обл, г Оленегорск",184530,Россия,Северо-Западный,обл,Мурманская,Оленегорск,UTC+3,68.1422058,33.2669407
"Мурманская обл, г Островной",184640,Россия,Северо-Западный,обл,Мурманская,Островной,UTC+3,68.0510344,39.5077846
"Мурманская обл, г Полярные Зори",184230,Россия,Северо-Западный,обл,Мурманская,Полярные Зори,UTC+3,67.373084,32.4975636
"Мурманская обл, г Полярный",184650,Россия,Северо-Западный,обл,Мурманская,Полярный,UTC+3,69.1989583,33.4508591
"Мурманская обл, г Североморск",184601,Россия,Северо-Западный,обл,Мурманская,Североморск,UTC+3,69.0766801,33.4177759
"Мурманская обл, г Снежногорск",184682,Россия,Северо-Западный,обл,Мурманская,Снежногорск,UTC+3,69.1921409,33.2383502
г Нарьян-Мар,166000,Россия,Северо-Западный,АО,Ненецкий,Нарьян-Мар,UTC+3,67.6379672,53.0069565
"Нижегородская обл, г Арзамас",607220,Россия,Приволжский,обл,Нижегородская,Арзамас,UTC+3,55.3945814,43.8408141
"Нижегородская обл, г Балахна",606407,Россия,Приволжский,обл,Нижегородская,Балахна,UTC+3,56.495036,43.5758423
"Нижегородская обл, г Богородск",607600,Россия,Приволжский,обл,Нижегородская,Богородск,UTC+3,56.1020828,43.5135442
"Нижегородская обл, г Бор",606440,Россия,Приволжский,обл,Нижегородская,Бор,UTC+3,56.3565458,44.0646481
"Нижегородская обл, г Ветлуга",606860,Россия,Приволжский,обл,Нижегородская,Ветлуга,UTC+3,57.8559204,45.7761957
"Нижегородская обл, г Володарск",606072,Россия,Приволжский,обл,Нижегородская,Володарск,UTC+3,56.2169751,43.1596417
"Нижегородская обл, Павловский р-н, г Ворсма",606120,Россия,Приволжский,обл,Нижегородская,Ворсма,UTC+3,55.989943,43.2718859
"Нижегородская обл, г Выкса",607060,Россия,Приволжский,обл,Нижегородская,Выкса,UTC+3,55.3207727,42.1678834
"Нижегородская обл, Павловский р-н, г Горбатов",606125,Россия,Приволжский,обл,Нижегородская,Горбатов,UTC+3,56.1307769,43.0626185
"Нижегородская обл, г Городец",606500,Россия,Приволжский,обл,Нижегородская,Городец,UTC+3,56.6449218,43.4723104
"Нижегородская обл, г Дзержинск",606000,Россия,Приволжский,обл,Нижегородская,Дзержинск,UTC+3,56.2376047,43.4599416
"Нижегородская обл, Городецкий р-н, г Заволжье",606520,Россия,Приволжский,обл,Нижегородская,Заволжье,UTC+3,56.6404286,43.3872492
"Нижегородская обл, г Княгинино",606340,Россия,Приволжский,обл,Нижегородская,Княгинино,UTC+3,55.8205915,45.032337
"Нижегородская обл, г Кстово",607650,Россия,Приволжский,обл,Нижегородская,Кстово,UTC+3,56.1432084,44.1664198
"Нижегородская обл, г Кулебаки",607010,Россия,Приволжский,обл,Нижегородская,Кулебаки,UTC+3,55.4296181,42.5125538
"Нижегородская обл, г Лукоянов",607800,Россия,Приволжский,обл,Нижегородская,Лукоянов,UTC+3,55.0326225,44.4933807
"Нижегородская обл, г Лысково",606210,Россия,Приволжский,обл,Нижегородская,Лысково,UTC+3,56.0262359,45.035771
"Нижегородская обл, г Навашино",607100,Россия,Приволжский,обл,Нижегородская,Навашино,UTC+3,55.543811,42.1887089
г Нижний Новгород,603000,Россия,Приволжский,обл,Нижегородская,Нижний Новгород,UTC+3,56.3240627,44.0053913
"Нижегородская обл, г Павлово",606100,Россия,Приволжский,обл,Нижегородская,Павлово,UTC+3,55.9797564,43.0995042
"Нижегородская обл, г Первомайск",607751,Россия,Приволжский,обл,Нижегородская,Первомайск,UTC+3,54.8675792,43.8013992
"Нижегородская обл, г Перевоз",607400,Россия,Приволжский,обл,Нижегородская,Перевоз,UTC+3,55.5967718,44.5448369
"Нижегородская обл, г Саров",607180,Россия,Приволжский,обл,Нижегородская,Саров,UTC+3,54.9228268,43.3448089
"Нижегородская обл, г Семенов",606605,Россия,Приволжский,обл,Нижегородская,Семенов,UTC+3,56.7889794,44.4902885
"Нижегородская обл, г Сергач",607510,Россия,Приволжский,обл,Нижегородская,Сергач,UTC+3,55.5201515,45.4813231
"Нижегородская обл, г Урень",606803,Россия,Приволжский,обл,Нижегородская,Урень,UTC+3,57.4612572,45.7833293
"Нижегородская обл, г Чкаловск",606540,Россия,Приволжский,обл,Нижегородская,Чкаловск,UTC+3,56.7651262,43.242077
"Нижегородская обл, г Шахунья",606910,Россия,Приволжский,обл,Нижегородская,Шахунья,UTC+3,57.6764293,46.6129009
"Новгородская обл, г Боровичи",174400,Россия,Северо-Западный,обл,Новгородская,Боровичи,UTC+3,58.3840197,33.9175929
"Новгородская обл, г Валдай",175400,Россия,Северо-Западный,обл,Новгородская,Валдай,UTC+3,57.9823766,33.2369436
г Великий Новгород,173000,Россия,Северо-Западный,обл,Новгородская,Великий Новгород,UTC+3,58.5213846,31.2755394
"Новгородская обл, г Малая Вишера",174260,Россия,Северо-Западный,обл,Новгородская,Малая Вишера,UTC+3,58.8458379,32.2247401
"Новгородская обл, г Окуловка",174350,Россия,Северо-Западный,обл,Новгородская,Окуловка,UTC+3,58.3910296,33.2901557
"Новгородская обл, г Пестово",174510,Россия,Северо-Западный,обл,Новгородская,Пестово,UTC+3,58.5973723,35.8143898
"Новгородская обл, г Сольцы",175040,Россия,Северо-Западный,обл,Новгородская,Сольцы,UTC+3,58.1201281,30.309351
"Новгородская обл, г Старая Русса",175200,Россия,Северо-Западный,обл,Новгородская,Старая Русса,UTC+3,57.990737,31.3554897
"Новгородская обл, г Холм",175270,Россия,Северо-Западный,обл,Новгородская,Холм,UTC+3,57.145108,31.1787499
"Новгородская обл, г Чудово",174210,Россия,Северо-Западный,обл,Новгородская,Чудово,UTC+3,59.1248394,31.6866241
"Новосибирская обл, Барабинский р-н, г Барабинск",632330,Россия,Сибирский,обл,Новосибирская,Барабинск,UTC+7,55.35146,78.3464506
"Новосибирская обл, г Бердск",633000,Россия,Сибирский,обл,Новосибирская,Бердск,UTC+7,54.7582156,83.1070605
"Новосибирская обл, г Болотное",633340,Россия,Сибирский,обл,Новосибирская,Болотное,UTC+7,55.6692421,84.3906889
"Новосибирская обл, г Искитим",633200,Россия,Сибирский,обл,Новосибирская,Искитим,UTC+7,54.6267603,83.2951244
"Новосибирская обл, г Карасук",632860,Россия,Сибирский,обл,Новосибирская,Карасук,UTC+7,53.7343189,78.0422967
"Новосибирская обл, г Каргат",632400,Россия,Сибирский,обл,Новосибирская,Каргат,UTC+7,55.1945666,80.2829495
"Новосибирская обл, Куйбышевский р-н, г Куйбышев",632380,Россия,Сибирский,обл,Новосибирская,Куйбышев,UTC+7,55.4685094,78.3242048
"Новосибирская обл, г Купино",632730,Россия,Сибирский,обл,Новосибирская,Купино,UTC+7,54.366055,77.2973368
г Новосибирск,630000,Россия,Сибирский,обл,Новосибирская,Новосибирск,UTC+7,55.028191,82.9211489
"Новосибирская обл, г Обь",633100,Россия,Сибирский,обл,Новосибирская,Обь,UTC+7,54.9945576,82.6937181
"Новосибирская обл, Татарский р-н, г Татарск",632120,Россия,Сибирский,обл,Новосибирская,Татарск,UTC+7,55.2146167,75.9739914
"Новосибирская обл, г Тогучин",633450,Россия,Сибирский,обл,Новосибирская,Тогучин,UTC+7,55.2251631,84.4104118
"Новосибирская обл, г Черепаново",633520,Россия,Сибирский,обл,Новосибирская,Черепаново,UTC+7,54.2206476,83.3724521
"Новосибирская обл, г Чулым",632550,Россия,Сибирский,обл,Новосибирская,Чулым,UTC+7,55.0906867,80.9592508
"Омская обл, г Исилькуль",646020,Россия,Сибирский,обл,Омская,Исилькуль,UTC+6,54.9096002,71.2816284
"Омская обл, г Калачинск",646900,Россия,Сибирский,обл,Омская,Калачинск,UTC+6,55.0598155,74.5653644
"Омская обл, г Называевск",646100,Россия,Сибирский,обл,Омская,Называевск,UTC+6,55.5689323,71.3503426
г Омск,644000,Россия,Сибирский,обл,Омская,Омск,UTC+6,54.9848566,73.3674517
"Омская обл, г Тара",646530,Россия,Сибирский,обл,Омская,Тара,UTC+6,56.9160511,74.3649194
"Омская обл, г Тюкалинск",646330,Россия,Сибирский,обл,Омская,Тюкалинск,UTC+6,55.8703415,72.1954747
"Оренбургская обл, г Абдулино",461743,Россия,Приволжский,обл,Оренбургская,Абдулино,UTC+5,53.6778906,53.6472483
"Оренбургская обл, г Бугуруслан",461630,Россия,Приволжский,обл,Оренбургская,Бугуруслан,UTC+5,53.6523728,52.4326853
"Оренбургская обл, г Бузулук",461040,Россия,Приволжский,обл,Оренбургская,Бузулук,UTC+5,52.7881277,52.2624877
"Оренбургская обл, г Гай",462631,Россия,Приволжский,обл,Оренбургская,Гай,UTC+5,51.4649189,58.4436875
"Оренбургская обл, г Кувандык",462240,Россия,Приволжский,обл,Оренбургская,Кувандык,UTC+5,51.4783857,57.3612636
"Оренбургская обл, г Медногорск",462271,Россия,Приволжский,обл,Оренбургская,Медногорск,UTC+5,51.4037617,57.583163
"Оренбургская обл, г Новотроицк",462351,Россия,Приволжский,обл,Оренбургская,Новотроицк,UTC+5,51.1964202,58.3018192
г Оренбург,460000,Россия,Приволжский,обл,Оренбургская,Оренбург,UTC+5,51.7875092,55.1018828
"Оренбургская обл, г Орск",462400,Россия,Приволжский,обл,Оренбургская,Орск,UTC+5,51.2294282,58.4752777
"Оренбургская обл, г Соль-Илецк",461504,Россия,Приволжский,обл,Оренбургская,Соль-Илецк,UTC+5,51.1633736,54.9896726
"Оренбургская обл, г Сорочинск",461900,Россия,Приволжский,обл,Оренбургская,Сорочинск,UTC+5,52.426685,53.1542745
"Оренбургская обл, г Ясный",462780,Россия,Приволжский,обл,Оренбургская,Ясный,UTC+5,51.036838,59.874344
"Орловская обл, г Болхов",303140,Россия,Центральный,обл,Орловская,Болхов,UTC+3,53.4438496,36.0076833
"Орловская обл, г Дмитровск",303240,Россия,Центральный,обл,Орловская,Дмитровск,UTC+3,52.5054851,35.1415009
"Орловская обл, г Ливны",303850,Россия,Центральный,обл,Орловская,Ливны,UTC+3,52.4284558,37.6039506
"Орловская обл, г Малоархангельск",303360,Россия,Центральный,обл,Орловская,Малоархангельск,UTC+3,52.4002192,36.5038579
"Орловская обл, г Мценск",303030,Россия,Центральный,обл,Орловская,Мценск,UTC+3,53.2788438,36.5749105
"Орловская обл, г Новосиль",303500,Россия,Центральный,обл,Орловская,Новосиль,UTC+3,52.97454,37.0437146
г Орёл,302000,Россия,Центральный,обл,Орловская,Орёл,UTC+3,52.9671298,36.0696427
"Пензенская обл, г Белинский",442250,Россия,Приволжский,обл,Пензенская,Белинский,UTC+3,52.9640996,43.4183212
"Пензенская обл, г Городище",442310,Россия,Приволжский,обл,Пензенская,Городище,UTC+3,53.2726916,45.7026142
"Пензенская обл, г Заречный",442960,Россия,Приволжский,обл,Пензенская,Заречный,UTC+3,53.1960836,45.1689907
"Пензенская обл, г Каменка",442240,Россия,Приволжский,обл,Пензенская,Каменка,UTC+3,53.1855463,44.0469717
"Пензенская обл, г Кузнецк",442530,Россия,Приволжский,обл,Пензенская,Кузнецк,UTC+3,53.1130888,46.605092
"Пензенская обл, г Нижний Ломов",442150,Россия,Приволжский,обл,Пензенская,Нижний Ломов,UTC+3,53.5300905,43.6730217
"Пензенская обл, г Никольск",442680,Россия,Приволжский,обл,Пензенская,Никольск,UTC+3,53.7137496,46.0799857
г Пенза,440000,Россия,Приволжский,обл,Пензенская,Пенза,UTC+3,53.1753314,45.0348625
"Пензенская обл, г Сердобск",442890,Россия,Приволжский,обл,Пензенская,Сердобск,UTC+3,52.4697595,44.2122414
"Пензенская обл, г Спасск",442600,Россия,Приволжский,обл,Пензенская,Спасск,UTC+3,53.9271974,43.1859073
"Пензенская обл, Городищенский р-н, г Сурск",442300,Россия,Приволжский,обл,Пензенская,Сурск,UTC+3,53.0761357,45.6910796
"Пермский край, г Александровск",618320,Россия,Приволжский,край,Пермский,Александровск,UTC+5,59.1613221,57.5763459
"Пермский край, г Березники",618400,Россия,Приволжский,край,Пермский,Березники,UTC+5,59.4079923,56.8039427
"Пермский край, г Верещагино",617119,Россия,Приволжский,край,Пермский,Верещагино,UTC+5,58.0797571,54.6581309
"Пермский край, г Горнозаводск",618820,Россия,Приволжский,край,Пермский,Горнозаводск,UTC+5,58.3742532,58.3231716
"Пермский край, г Гремячинск",618270,Россия,Приволжский,край,Пермский,Гремячинск,UTC+5,58.5626082,57.8520572
"Пермский край, г Губаха",618250,Россия,Приволжский,край,Пермский,Губаха,UTC+5,58.8371721,57.554533
"Пермский край, г Добрянка",618730,Россия,Приволжский,край,Пермский,Добрянка,UTC+5,58.469685,56.4130737
"Пермский край, г Кизел",618350,Россия,Приволжский,край,Пермский,Кизел,UTC+5,59.0512783,57.6471028
"Пермский край, г Красновишерск",618590,Россия,Приволжский,край,Пермский,Красновишерск,UTC+5,60.3901321,57.0535682
"Пермский край, г Краснокамск",617060,Россия,Приволжский,край,Пермский,Краснокамск,UTC+5,58.0822065,55.7479936
"Пермский край, г Кудымкар",619000,Россия,Приволжский,край,Пермский,Кудымкар,UTC+5,59.0167925,54.6572508
"Пермский край, г Кунгур",617470,Россия,Приволжский,край,Пермский,Кунгур,UTC+5,57.4283296,56.9438656
"Пермский край, г Лысьва",618900,Россия,Приволжский,край,Пермский,Лысьва,UTC+5,58.0995875,57.8086825
"Пермский край, г Нытва",617000,Россия,Приволжский,край,Пермский,Нытва,UTC+5,57.9336725,55.3356084
"Пермский край, г Оса",618120,Россия,Приволжский,край,Пермский,Оса,UTC+5,57.2889515,55.4688668
"Пермский край, г Оханск",618100,Россия,Приволжский,край,Пермский,Оханск,UTC+5,57.7180034,55.3872469
"Пермский край, г Очер",617140,Россия,Приволжский,край,Пермский,Очер,UTC+5,57.8852686,54.7161091
г Пермь,614000,Россия,Приволжский,край,Пермский,Пермь,UTC+5,58.0102583,56.2342034
"Пермский край, г Соликамск",618541,Россия,Приволжский,край,Пермский,Соликамск,UTC+5,59.6482998,56.771009
"Пермский край, г Усолье",618460,Россия,Приволжский,край,Пермский,Усолье,UTC+5,59.4277573,56.6837872
"Пермский край, г Чайковский",617760,Россия,Приволжский,край,Пермский,Чайковский,UTC+5,56.7781501,54.1477965
"Пермский край, г Чердынь",618601,Россия,Приволжский,край,Пермский,Чердынь,UTC+5,60.4011933,56.4799933
"Пермский край, Ильинский р-н, г Чермоз",617040,Россия,Приволжский,край,Пермский,Чермоз,UTC+5,58.7842834,56.1507138
"Пермский край, г Чернушка",617830,Россия,Приволжский,край,Пермский,Чернушка,UTC+5,56.5160768,56.0763049
"Пермский край, г Чусовой",618200,Россия,Приволжский,край,Пермский,Чусовой,UTC+5,58.2974596,57.8193615
"Приморский край, г Арсеньев",692330,Россия,Дальневосточный,край,Приморский,Арсеньев,UTC+10,44.1622031,133.2696209
"Приморский край, г Артем",692486,Россия,Дальневосточный,край,Приморский,Артем,UTC+10,43.3501675,132.1596175
"Приморский край, г Большой Камень",692801,Россия,Дальневосточный,край,Приморский,Большой Камень,UTC+10,43.1111742,132.3480082
г Владивосток,690000,Россия,Дальневосточный,край,Приморский,Владивосток,UTC+10,43.1164904,131.8823937
"Приморский край, г Дальнегорск",692437,Россия,Дальневосточный,край,Приморский,Дальнегорск,UTC+10,44.5539457,135.5662716
"Приморский край, г Дальнереченск",692130,Россия,Дальневосточный,край,Приморский,Дальнереченск,UTC+10,45.9308483,133.7316907
"Приморский край, г Лесозаводск",692031,Россия,Дальневосточный,край,Приморский,Лесозаводск,UTC+10,45.4780092,133.4186199
"Приморский край, г Находка",692900,Россия,Дальневосточный,край,Приморский,Находка,UTC+10,42.8239372,132.8927361
"Приморский край, г Партизанск",692851,Россия,Дальневосточный,край,Приморский,Партизанск,UTC+10,43.1280578,133.1264567
"Приморский край, г Спасск-Дальний",692230,Россия,Дальневосточный,край,Приморский,Спасск-Дальний,UTC+10,44.5901175,132.8157288
"Приморский край, г Уссурийск",692500,Россия,Дальневосточный,край,Приморский,Уссурийск,UTC+10,43.7971818,131.9518229
"Приморский край, г Фокино",692880,Россия,Дальневосточный,край,Приморский,Фокино,UTC+10,42.9706317,132.4110196
"Псковская обл, г Великие Луки",182100,Россия,Северо-Западный,обл,Псковская,Великие Луки,UTC+3,56.332208,30.5508641
"Псковская обл, г Гдов",181600,Россия,Северо-Западный,обл,Псковская,Гдов,UTC+3,58.7432429,27.8264809
"Псковская обл, г Дно",182670,Россия,Северо-Западный,обл,Псковская,Дно,UTC+3,57.826974,29.9629389
"Псковская обл, г Невель",182500,Россия,Северо-Западный,обл,Псковская,Невель,UTC+3,56.0201973,29.9239983
"Псковская обл, г Новоржев",182440,Россия,Северо-Западный,обл,Псковская,Новоржев,UTC+3,57.029807,29.3433083
"Псковская обл, г Новосокольники",182200,Россия,Северо-Западный,обл,Псковская,Новосокольники,UTC+3,56.3408431,30.1527573
"Псковская обл, г Опочка",182333,Россия,Северо-Западный,обл,Псковская,Опочка,UTC+3,56.710725,28.6717519
"Псковская обл, г Остров",181353,Россия,Северо-Западный,обл,Псковская,Остров,UTC+3,57.3451528,28.3437593
"Псковская обл, г Печоры",181502,Россия,Северо-Западный,обл,Псковская,Печоры,UTC+3,57.8145817,27.622259
"Псковская обл, г Порхов",182620,Россия,Северо-Западный,обл,Псковская,Порхов,UTC+3,57.7765219,29.5436626
г Псков,180000,Россия,Северо-Западный,обл,Псковская,Псков,UTC+3,57.8194415,28.3317198
"Псковская обл, г Пустошка",182300,Россия,Северо-Западный,обл,Псковская,Пустошка,UTC+3,56.3374813,29.3668055
"Псковская обл, г Пыталово",181410,Россия,Северо-Западный,обл,Псковская,Пыталово,UTC+3,57.0637952,27.9236214
"Псковская обл, г Себеж",182250,Россия,Северо-Западный,обл,Псковская,Себеж,UTC+3,56.2908554,28.4724326
"Ростовская обл, г Азов",346780,Россия,Южный,обл,Ростовская,Азов,UTC+3,47.1121589,39.4232555
"Ростовская обл, г Аксай",346720,Россия,Южный,обл,Ростовская,Аксай,UTC+3,47.2676314,39.8756872
"Ростовская обл, г Батайск",346880,Россия,Южный,обл,Ростовская,Батайск,UTC+3,47.1383299,39.7507179
"Ростовская обл, г Белая Калитва",347040,Россия,Южный,обл,Ростовская,Белая Калитва,UTC+3,48.1769737,40.8033529
"Ростовская обл, г Волгодонск",347360,Россия,Южный,обл,Ростовская,Волгодонск,UTC+3,47.5165338,42.1984951
"Ростовская обл, г Гуково",347870,Россия,Южный,обл,Ростовская,Гуково,UTC+3,48.0448904,39.9484672
"Ростовская обл, г Донецк",346330,Россия,Южный,обл,Ростовская,Донецк,UTC+3,48.3350706,39.945891
"Ростовская обл, г Зверево",346310,Россия,Южный,обл,Ростовская,Зверево,UTC+3,48.0435487,40.1265822
"Ростовская обл, г Зерноград",347740,Россия,Южный,обл,Ростовская,Зерноград,UTC+3,46.8495958,40.312837
"Ростовская обл, г Каменск-Шахтинский",347800,Россия,Южный,обл,Ростовская,Каменск-Шахтинский,UTC+3,48.3205326,40.2689583
"Ростовская обл, г Константиновск",347250,Россия,Южный,обл,Ростовская,Константиновск,UTC+3,47.5773717,41.0967445
"Ростовская обл, г Красный Сулин",346350,Россия,Южный,обл,Ростовская,Красный Сулин,UTC+3,47.8831311,40.0781298
"Ростовская обл, г Миллерово",346130,Россия,Южный,обл,Ростовская,Миллерово,UTC+3,48.9260077,40.3984087
"Ростовская обл, г Морозовск",347210,Россия,Южный,обл,Ростовская,Морозовск,UTC+3,48.3511807,41.8309225
"Ростовская обл, г Новочеркасск",346400,Россия,Южный,обл,Ростовская,Новочеркасск,UTC+3,47.411919,40.1042098
"Ростовская обл, г Новошахтинск",346900,Россия,Южный,обл,Ростовская,Новошахтинск,UTC+3,47.757773,39.9363697
"Ростовская обл, г Пролетарск",347540,Россия,Южный,обл,Ростовская,Пролетарск,UTC+3,46.7038963,41.727594
г Ростов-на-Дону,344000,Россия,Южный,обл,Ростовская,Ростов-на-Дону,UTC+3,47.2224566,39.718803
"Ростовская обл, г Сальск",347630,Россия,Южный,обл,Ростовская,Сальск,UTC+3,46.4752095,41.5410415
"Ростовская обл, г Семикаракорск",346630,Россия,Южный,обл,Ростовская,Семикаракорск,UTC+3,47.5177337,40.8114167
"Ростовская обл, г Таганрог",347900,Россия,Южный,обл,Ростовская,Таганрог,UTC+3,47.2094917,38.9350989
"Ростовская обл, г Цимлянск",347320,Россия,Южный,обл,Ростовская,Цимлянск,UTC+3,47.6477448,42.0931505
"Ростовская обл, г Шахты",346500,Россия,Южный,обл,Ростовская,Шахты,UTC+3,47.7085287,40.2159846
"Рязанская обл, г Касимов",391300,Россия,Центральный,обл,Рязанская,Касимов,UTC+3,54.9373475,41.3913211
"Рязанская обл, г Кораблино",391200,Россия,Центральный,обл,Рязанская,Кораблино,UTC+3,53.9246659,40.0227745
"Рязанская обл, г Михайлов",391710,Россия,Центральный,обл,Рязанская,Михайлов,UTC+3,54.2297402,39.0091481
"Рязанская обл, Пронский р-н, г Новомичуринск",391160,Россия,Центральный,обл,Рязанская,Новомичуринск,UTC+3,54.0376572,39.74654
"Рязанская обл, г Рыбное",391110,Россия,Центральный,обл,Рязанская,Рыбное,UTC+3,54.7256164,39.5134398
"Рязанская обл, г Ряжск",391960,Россия,Центральный,обл,Рязанская,Ряжск,UTC+3,53.7067584,40.0522274
г Рязань,390000,Россия,Центральный,обл,Рязанская,Рязань,UTC+3,54.6254445,39.7358609
"Рязанская обл, г Сасово",391430,Россия,Центральный,обл,Рязанская,Сасово,UTC+3,54.3508885,41.9117422
"Рязанская обл, г Скопин",391800,Россия,Центральный,обл,Рязанская,Скопин,UTC+3,53.823543,39.5492421
"Рязанская обл, г Спас-Клепики",391030,Россия,Центральный,обл,Рязанская,Спас-Клепики,UTC+3,55.1291721,40.1745338
"Рязанская обл, г Спасск-Рязанский",391050,Россия,Центральный,обл,Рязанская,Спасск-Рязанский,UTC+3,54.4070719,40.3763426
"Рязанская обл, г Шацк",391550,Россия,Центральный,обл,Рязанская,Шацк,UTC+3,54.0287312,41.7181803
"Самарская обл, г Жигулевск",445350,Россия,Приволжский,обл,Самарская,Жигулевск,UTC+4,53.4011981,49.4945176
